7.081880000000000397e-01,7.087820000000000231e-01,-1.943200000000000136e-02,-1.351399999999999997e-02,0.000000000000000000e+00,-4.754000000000000413e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.503999999999999670e-02,-0.000000000000000000e+00,-5.029200000000000337e-02,-0.000000000000000000e+00,6.827300000000000035e-02,-8.877699999999999481e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.740770000000000095e-01,6.625999999999999945e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.093400000000000066e-01,4.911579999999999835e-01,0.000000000000000000e+00,6.432520000000000460e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.363260000000000027e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.428840000000000221e-01,-1.908910000000000051e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.624029999999999918e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.901549999999999907e-01,-4.200510000000000077e-01,-3.587560000000000193e-01,0.000000000000000000e+00,-6.733300000000000396e-02,0.000000000000000000e+00
2.482999999999999964e-03,3.165999999999999977e-03,3.057130000000000125e-01,2.397279999999999966e-01,-0.000000000000000000e+00,-1.944500000000000048e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.970899999999999819e-02,0.000000000000000000e+00,8.910999999999999477e-02,-0.000000000000000000e+00,1.007800000000000015e-02,-1.888259999999999939e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.991210000000000258e-01,2.189010000000000122e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.158170000000000088e-01,1.128881999999999941e+00,0.000000000000000000e+00,1.382509999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.395690000000000042e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.918379999999999530e-01,-4.599849999999999772e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.144840000000000080e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-3.288240000000000052e-01,-9.909350000000000103e-01,-8.546070000000000055e-01,0.000000000000000000e+00,3.158699999999999702e-02,0.000000000000000000e+00
-4.113999999999999602e-03,-5.898999999999999730e-03,1.893229999999999913e-01,1.985820000000000085e-01,-0.000000000000000000e+00,2.356600000000000014e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.376902999999999988e+00,0.000000000000000000e+00,1.539693999999999896e+00,0.000000000000000000e+00,-3.476160000000000139e+00,-3.515400000000000191e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-4.774829999999999908e-01,4.002359999999999807e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.457759999999999945e-01,-2.263024999999999842e+00,-0.000000000000000000e+00,-5.959792000000000201e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-9.584979999999999611e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.670739999999999781e-01,-7.590189999999999992e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.216577000000000019e+00,-0.000000000000000000e+00,0.000000000000000000e+00,6.693780000000000285e-01,-3.840790000000000037e-01,-7.660169999999999479e-01,0.000000000000000000e+00,2.985803000000000207e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.950939999999999896e-01,4.946099999999999941e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.825839999999999685e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.501349999999999962e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.123269999999999880e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.163329999999999975e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.494770000000000043e-01,-1.473690000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.500000000000000611e-05,-4.769999999999999934e-04,-1.332200000000000051e-01,1.560539999999999983e-01,-0.000000000000000000e+00,4.041640000000000232e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.332820000000000116e-01,0.000000000000000000e+00,7.279900000000000260e-02,-0.000000000000000000e+00,1.673840000000000050e-01,4.217040000000000233e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.569919999999999982e-01,-1.881240000000000134e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.691080000000000361e-01,2.332710000000000061e-01,-0.000000000000000000e+00,-7.976500000000000257e-02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.465000000000000219e-03,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.561640000000000028e-01,3.291229999999999989e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-8.698949999999999738e-01,0.000000000000000000e+00,-0.000000000000000000e+00,3.615160000000000040e-01,2.761790000000000078e-01,-5.387819999999999832e-01,0.000000000000000000e+00,7.493450000000000388e-01,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.165339999999999820e-01,0.000000000000000000e+00,-3.026159999999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.245219999999999994e-01,0.000000000000000000e+00,2.014489999999999892e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.255399999999999849e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-5.969349999999999934e-01,6.867950000000000443e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.873190000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.324800000000000255e-02,-2.257599999999999885e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.179900000000000559e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.752499999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.053914000000000017e+00,0.000000000000000000e+00,-5.580460000000000420e-01
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.977489999999999970e-01,5.711810000000000498e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.109219999999999651e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.153286999999999951e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.265400000000000136e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.358709999999999640e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.797199999999999909e-01,-8.801000000000000489e-02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.059999999999999928e-04,8.850000000000000444e-04,-2.596199999999999897e-02,5.735500000000000320e-02,-0.000000000000000000e+00,1.402970000000000050e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.315769999999999662e-01,0.000000000000000000e+00,3.272499999999999853e-01,-0.000000000000000000e+00,3.252937999999999885e+00,-1.007973000000000008e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.997099999999999653e-02,-2.088639999999999941e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.142259999999999831e+00,-6.575069999999999526e-01,-0.000000000000000000e+00,2.074161999999999839e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.920699999999999852e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.861040000000000472e-01,1.221640999999999977e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.263688999999999840e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.931759999999999866e-01,-4.081219999999999848e-01,-2.510399999999999854e-01,0.000000000000000000e+00,-6.006350000000000300e-01,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.231259999999999993e-01,0.000000000000000000e+00,-1.329950000000000021e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.643339999999999579e-01,0.000000000000000000e+00,1.613105000000000011e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.794589999999999907e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.374625999999999904e+00,-2.005733000000000210e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.969886999999999944e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.091184999999999850e+00,5.947679999999999634e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.096919999999999895e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.935730000000000173e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.469979999999999620e-01,-0.000000000000000000e+00,-6.661519999999999664e-01
-3.009999999999999980e-04,-8.009999999999999542e-04,-1.232800000000000042e-02,2.583999999999999925e-03,-0.000000000000000000e+00,2.485999999999999929e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.350900000000000017e-02,-0.000000000000000000e+00,-1.803599999999999995e-02,-0.000000000000000000e+00,4.839500000000000052e-02,1.630000000000000047e-04,-0.000000000000000000e+00,0.000000000000000000e+00,-1.951569999999999971e-01,2.112269999999999981e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.139999999999999930e-02,-4.393000000000000203e-03,0.000000000000000000e+00,3.132100000000000162e-02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.491620000000000390e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-4.452269999999999839e-01,-2.301090000000000080e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.178879999999999484e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-1.915509999999999990e-01,4.701940000000000008e-01,3.926009999999999778e-01,-0.000000000000000000e+00,-7.130480000000000151e-01,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.229300000000000226e-02,-3.099999999999999978e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.119040000000000035e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,7.654500000000000193e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.914979999999999905e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070469999999999922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.099349999999999938e-01,1.069263999999999992e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.858100000000000196e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.016810000000000103e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-5.869499999999999718e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.637129999999999530e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
4.899999999999999842e-05,2.210000000000000050e-04,1.868399999999999922e-02,-1.482699999999999990e-02,0.000000000000000000e+00,-2.684999999999999887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.448999999999999830e-03,-0.000000000000000000e+00,-1.567500000000000143e-02,-0.000000000000000000e+00,-1.623000000000000137e-02,-6.616500000000000159e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.716499999999999748e-02,-1.994999999999999812e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.947279999999999900e-01,1.436590000000000089e-01,0.000000000000000000e+00,-2.333330000000000126e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.253300000000000081e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.337749999999999884e-01,-2.687320000000000264e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.644170000000000242e-01,-0.000000000000000000e+00,0.000000000000000000e+00,7.426009999999999556e-01,-7.820909999999999807e-01,4.988480000000000136e-01,0.000000000000000000e+00,-1.017810000000000104e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.269000000000000225e-03,-0.000000000000000000e+00,-3.526800000000000074e-02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,7.998999999999999166e-03,-0.000000000000000000e+00,2.924900000000000069e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.539560000000000095e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.362680000000000058e-01,-1.331009999999999971e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.481909999999999950e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.150100000000000011e-02,3.650269999999999904e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.465749999999999997e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.849579999999999891e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.849300000000000166e-01,-0.000000000000000000e+00,-1.910412999999999917e+00
7.081880000000000397e-01,-7.087809999999999944e-01,-1.943200000000000136e-02,1.351399999999999997e-02,0.000000000000000000e+00,-4.754000000000000413e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.503999999999999670e-02,-0.000000000000000000e+00,5.029200000000000337e-02,0.000000000000000000e+00,-6.827300000000000035e-02,-8.877699999999999481e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,1.740770000000000095e-01,-6.625999999999999945e-03,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.093400000000000066e-01,4.911579999999999835e-01,0.000000000000000000e+00,-6.432520000000000460e-01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.363260000000000027e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.428840000000000221e-01,1.908900000000000041e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.624029999999999918e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.901549999999999907e-01,4.200510000000000077e-01,-3.587560000000000193e-01,0.000000000000000000e+00,6.733300000000000396e-02,-0.000000000000000000e+00
2.482999999999999964e-03,-3.165999999999999977e-03,3.057130000000000125e-01,-2.397279999999999966e-01,-0.000000000000000000e+00,-1.944500000000000048e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.970899999999999819e-02,0.000000000000000000e+00,-8.910999999999999477e-02,0.000000000000000000e+00,-1.007800000000000015e-02,-1.888259999999999939e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.991210000000000258e-01,-2.189010000000000122e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.158170000000000088e-01,1.128881999999999941e+00,0.000000000000000000e+00,-1.382509999999999906e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.395690000000000042e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.918389999999999818e-01,4.599840000000000040e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.144840000000000080e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.288240000000000052e-01,9.909350000000000103e-01,-8.546070000000000055e-01,0.000000000000000000e+00,-3.158699999999999702e-02,-0.000000000000000000e+00
